"Cell","OCV","TailVolt","Diff"
"173",3.8576965,3.93713218181818,0.0794356818181821
"174",3.857427,3.93973363636364,0.0823066363636364
"175",3.8650465,3.94952472727273,0.0844782272727271
"176",3.860367,3.94820618181818,0.0878391818181816
"177",3.8585295,3.93972472727273,0.0811952272727274
"178",3.8594115,3.93923472727273,0.0798232272727275
"179",3.8589705,3.939796,0.0808255000000004
"180",3.857378,3.94258454545455,0.0852065454545454
"181",3.857917,3.93674018181818,0.0788231818181817
"182",3.8591665,3.93799636363636,0.078829863636364
"183",3.856545,3.93690945454545,0.0803644545454549
"184",3.8581375,3.93935945454545,0.0812219545454549
"185",3.8570595,3.93542163636364,0.0783621363636362
"186",3.8573045,3.93878927272727,0.0814847727272729
"187",3.85875,3.94639763636364,0.0876476363636365
"188",3.858897,3.94619272727273,0.0872957272727271
"189",3.879722,3.95167181818182,0.0719498181818179
"190",3.857084,3.93774690909091,0.080662909090909
"191",3.858505,3.93707872727273,0.0785737272727274
"192",3.8570595,3.93588490909091,0.0788254090909088
"193",3.858407,3.94458909090909,0.0861820909090909
"194",3.855124,3.93564436363636,0.0805203636363636
"195",3.860661,3.93829036363636,0.0776293636363636
"196",3.8618615,3.93896745454545,0.0771059545454547
"197",3.86022,3.93828145454545,0.0780614545454545
"198",3.857525,3.93653527272727,0.079010272727273
"199",3.8614695,3.94706581818182,0.085596318181818
"200",3.85875,3.94614818181818,0.0873981818181817
