voltage(V),current(A)
3.8578680000000003,-0.48
3.854536,-0.48
3.854928,-0.48
3.854536,-0.48
3.854634,-0.48
3.822,-0.23
3.888444,-5.09
3.88913,-5.09
3.889522,-5.09
3.890404,-5.09
3.89109,-5.09
3.891678,-5.09
3.8928540000000003,-5.09
3.8937359999999996,-5.10
3.8944219999999996,-5.10
3.895206,-5.10
3.8957939999999995,-5.10
3.8960879999999998,-5.10
3.89648,-5.10
3.897068,-5.10
3.8967739999999997,-5.10
3.897264,-5.10
3.897264,-5.10
3.897754,-5.10
3.8980479999999997,-5.10
3.897852,-5.10
3.89844,-5.10
3.898538,-5.10
3.899224,-5.10
3.8987339999999997,-5.10
3.899224,-5.10
3.8993219999999997,-5.10
3.8999099999999998,-5.10
3.8999099999999998,-5.10
3.900792,-5.10
3.902066,-5.10
3.901968,-5.10
3.902556,-5.10
3.902556,-5.10
3.902654,-5.10
3.90334,-5.10
3.903438,-5.10
3.905006,-5.10
3.904516,-5.10
3.905104,-5.10
3.905692,-5.10
3.90628,-5.10
3.906378,-5.10
3.90628,-5.10
3.906378,-5.10
3.906672,-5.10
3.9068680000000002,-5.10
3.907064,-5.10
3.90726,-5.10
3.907554,-5.10
3.9079459999999995,-5.10
3.907848,-5.10
3.907848,-5.10
3.907652,-5.10
3.908338,-5.10
3.9086319999999994,-5.10
3.9085339999999995,-5.10
3.9086319999999994,-5.10
3.908338,-5.10
3.908926,-5.10
3.908436,-5.10
3.9097099999999996,-5.10
3.9092199999999995,-5.10
3.9098079999999995,-5.10
3.9104939999999995,-5.10
3.9099060000000003,-5.10
3.9100040000000003,-5.10
3.9106899999999998,-5.10
3.9108859999999996,-5.10
3.9110819999999995,-5.10
3.9115719999999996,-5.10
3.9121599999999996,-5.10
3.912454,-5.11
3.9128459999999996,-5.10
3.913826,-5.11
3.9135319999999996,-5.11
3.9135319999999996,-5.10
3.9140219999999997,-5.10
3.914414,-5.10
3.914904,-5.11
3.9151,-5.11
3.9157859999999998,-5.11
3.91559,-5.11
3.9152959999999997,-5.10
3.9158839999999997,-5.11
3.91608,-5.11
3.916374,-5.11
3.916374,-5.10
3.9165699999999997,-5.11
3.916962,-5.11
3.916668,-5.10
3.916766,-5.11
3.9171579999999997,-5.10
3.916962,-5.10
3.917256,-5.10
3.91755,-5.10
3.917354,-5.10
3.917648,-5.10
3.9178439999999997,-5.10
3.917648,-5.10
3.9178439999999997,-5.10
3.9177459999999997,-5.10
3.918138,-5.10
3.917942,-5.10
3.9178439999999997,-5.10
3.918138,-5.10
3.917942,-5.10
3.9183339999999998,-5.10
3.9184319999999997,-5.10
3.918922,-5.10
3.918726,-5.10
3.919118,-5.10
3.918628,-5.10
3.9190199999999997,-5.10
3.919118,-5.10
3.919314,-5.10
3.9190199999999997,-5.10
3.919118,-5.10
3.919412,-5.10
3.920392,-5.10
3.920098,-5.10
3.919412,-5.10
3.920784,-5.11
3.921078,-5.11
3.921176,-5.11
3.921176,-5.11
3.92098,-5.10
3.921764,-5.11
3.921666,-5.11
3.922548,-5.11
3.922156,-5.11
3.922744,-5.11
3.923234,-5.11
3.923136,-5.11
3.92392,-5.11
3.924312,-5.11
3.92392,-5.11
3.92441,-5.11
3.924998,-5.11
3.9250959999999995,-5.11
3.9252920000000002,-5.11
3.9256839999999995,-5.11
3.925488,-5.11
3.9257819999999994,-5.11
3.9256839999999995,-5.11
3.9257819999999994,-5.11
3.925978,-5.11
3.9261739999999996,-5.11
3.9257819999999994,-5.11
3.9263699999999995,-5.11
3.9263699999999995,-5.11
3.9265660000000002,-5.11
3.9265660000000002,-5.11
3.9267619999999996,-5.11
3.9267619999999996,-5.11
3.9268599999999996,-5.11
3.9270560000000003,-5.11
3.9269579999999995,-5.11
3.9276439999999995,-5.10
3.9273499999999997,-5.10
3.9281339999999996,-5.10
3.9275459999999995,-5.10
3.9274479999999996,-5.10
3.9276439999999995,-5.10
3.9274479999999996,-5.10
3.9277420000000003,-5.11
3.9276439999999995,-5.10
3.9276439999999995,-5.10
3.9278399999999998,-5.10
3.9277420000000003,-5.10
3.9278399999999998,-5.10
3.9282319999999995,-5.11
3.9282319999999995,-5.11
3.9287219999999996,-5.11
3.929016,-5.11
3.92833,-5.10
3.9286239999999997,-5.10
3.928918,-5.10
3.9291139999999998,-5.10
3.9288199999999995,-5.10
3.929016,-5.11
3.929506,-5.11
3.9291139999999998,-5.11
3.929016,-5.11
3.9288199999999995,-5.10
3.9294079999999996,-5.11
3.93029,-5.11
3.93029,-5.11
3.9303879999999998,-5.11
3.9303879999999998,-5.11
3.930192,-5.11
3.9304859999999997,-5.11
3.9306819999999996,-5.11
3.9323479999999997,-5.10
3.9316619999999998,-5.10
3.93225,-5.11
3.93225,-5.11
3.932642,-5.10
3.9324459999999997,-5.11
3.93225,-5.11
3.9325439999999996,-5.11
3.9324459999999997,-5.11
3.933524,-5.11
3.932152,-5.11
3.932838,-5.11
3.933818,-5.11
3.93274,-5.11
3.933818,-5.11
3.933916,-5.11
3.9337199999999997,-5.11
3.934406,-5.11
3.934406,-5.11
3.934014,-5.11
3.9342099999999998,-5.11
3.934602,-5.11
3.934798,-5.11
3.935288,-5.11
3.934602,-5.11
3.9354839999999998,-5.11
3.935092,-5.11
3.935288,-5.11
3.93519,-5.11
3.93568,-5.11
3.9355819999999997,-5.11
3.9354839999999998,-5.11
3.9354839999999998,-5.11
3.93568,-5.11
3.9355819999999997,-5.11
3.935974,-5.11
3.936268,-5.11
3.9355819999999997,-5.11
3.935974,-5.11
3.936072,-5.11
3.936268,-5.11
3.936366,-5.11
3.9361699999999997,-5.11
3.936562,-5.11
3.93666,-5.11
3.936954,-5.11
3.93666,-5.11
3.936562,-5.11
3.937052,-5.11
3.936464,-5.11
3.936954,-5.11
3.937052,-5.11
3.937052,-5.11
3.93715,-5.11
3.93715,-5.11
3.93666,-5.10
3.937738,-5.11
3.936856,-5.10
3.9374439999999997,-5.10
3.9374439999999997,-5.11
3.93764,-5.11
3.937346,-5.10
3.93764,-5.11
3.937738,-5.10
3.937542,-5.10
3.93764,-5.10
3.937934,-5.11
3.93764,-5.11
3.938228,-5.11
3.9380319999999998,-5.10
3.93813,-5.11
3.93862,-5.11
3.9380319999999998,-5.10
3.938326,-5.11
3.938228,-5.10
3.938228,-5.10
3.9074560000000003,-0.58
3.905888,-0.57
3.905398,-0.57
3.905398,-0.57
3.905006,-0.57
3.904418,-0.57
3.90432,-0.57
3.9037319999999998,-0.57
3.903634,-0.57
3.903634,-0.57
3.902752,-0.57
3.903046,-0.57
3.902654,-0.57
3.902556,-0.57
3.902066,-0.57
3.901086,-0.57
3.901086,-0.57
3.9006939999999997,-0.56
3.900106,-0.56
3.899812,-0.56
3.899518,-0.56
3.89893,-0.56
3.8981459999999997,-0.56
3.8994199999999997,-0.56
3.89893,-0.56
3.897852,-0.56
3.897754,-0.56
3.8967739999999997,-0.56
