voltage(V),current(A)
3.845814,-0.46
3.8434619999999997,-0.46
3.843854,-0.46
3.843952,-0.46
3.8442459999999996,-0.46
3.8122,-0.24
3.875214,-5.11
3.8767819999999995,-5.11
3.8773699999999995,-5.11
3.8778599999999996,-5.11
3.878252,-5.11
3.8784479999999997,-5.11
3.87884,-5.11
3.8789379999999998,-5.11
3.8790359999999997,-5.11
3.8797219999999997,-5.11
3.879918,-5.11
3.8798199999999996,-5.11
3.8803099999999997,-5.11
3.88129,-5.11
3.8828579999999997,-5.11
3.8834459999999997,-5.11
3.8847199999999997,-5.11
3.885896,-5.12
3.8859939999999997,-5.12
3.885896,-5.12
3.886778,-5.12
3.886778,-5.12
3.886876,-5.12
3.887268,-5.12
3.88717,-5.12
3.887758,-5.12
3.887758,-5.12
3.88815,-5.12
3.888052,-5.12
3.888248,-5.12
3.888444,-5.12
3.888738,-5.12
3.888738,-5.12
3.889228,-5.11
3.889326,-5.11
3.889424,-5.11
3.889522,-5.11
3.890012,-5.11
3.889914,-5.11
3.8903060000000003,-5.11
3.8903060000000003,-5.11
3.890502,-5.11
3.8906,-5.11
3.891286,-5.11
3.8926579999999995,-5.11
3.8926579999999995,-5.11
3.8934420000000003,-5.11
3.8948139999999998,-5.12
3.894716,-5.12
3.895402,-5.12
3.895892,-5.12
3.895402,-5.12
3.8962839999999996,-5.12
3.8967739999999997,-5.12
3.896578,-5.12
3.897068,-5.12
3.8969699999999996,-5.12
3.897264,-5.12
3.8975579999999996,-5.12
3.8974599999999997,-5.12
3.8974599999999997,-5.12
3.89795,-5.12
3.8975579999999996,-5.12
3.8981459999999997,-5.12
3.897754,-5.12
3.89795,-5.12
3.897852,-5.12
3.89795,-5.12
3.8980479999999997,-5.12
3.89844,-5.12
3.8987339999999997,-5.12
3.8987339999999997,-5.12
3.899028,-5.12
3.8987339999999997,-5.12
3.8994199999999997,-5.12
3.899518,-5.12
3.899616,-5.12
3.899714,-5.11
3.899616,-5.11
3.900106,-5.12
3.8999099999999998,-5.11
3.900302,-5.11
3.9004,-5.11
3.900302,-5.11
3.901086,-5.11
3.900988,-5.11
3.90236,-5.11
3.90236,-5.12
3.902948,-5.12
3.9037319999999998,-5.12
3.903928,-5.12
3.90432,-5.12
3.904908,-5.12
3.904614,-5.12
3.905104,-5.12
3.9053,-5.12
3.905496,-5.12
3.905594,-5.12
3.905986,-5.12
3.906182,-5.12
3.906476,-5.12
3.906378,-5.12
3.90677,-5.12
3.906574,-5.12
3.906672,-5.12
3.90677,-5.12
3.907162,-5.12
3.906966,-5.12
3.90726,-5.12
3.907064,-5.12
3.9074560000000003,-5.12
3.907358,-5.12
3.907848,-5.12
3.907652,-5.12
3.907848,-5.12
3.907652,-5.12
3.9079459999999995,-5.12
3.9079459999999995,-5.12
3.907848,-5.12
3.907848,-5.12
