voltage(V),current(A)
3.855516,-0.48
3.85238,-0.47
3.851792,-0.47
3.851498,-0.47
3.851302,-0.47
3.820138,-0.24
3.8906,-5.06
3.8930499999999997,-5.07
3.8943239999999997,-5.07
3.895304,-5.07
3.8961859999999997,-5.07
3.896578,-5.07
3.896676,-5.07
3.8973619999999998,-5.07
3.8975579999999996,-5.07
3.8980479999999997,-5.07
3.89795,-5.07
3.89844,-5.07
3.899224,-5.07
3.899028,-5.07
3.899812,-5.07
3.9004,-5.07
3.900302,-5.07
3.901086,-5.07
3.901968,-5.07
3.90285,-5.08
3.902948,-5.07
3.903438,-5.08
3.903928,-5.08
3.904614,-5.08
3.905496,-5.08
3.90579,-5.08
3.905986,-5.08
3.906084,-5.08
3.90677,-5.08
3.906574,-5.08
3.907064,-5.08
3.907064,-5.08
3.907162,-5.08
3.90775,-5.08
3.907652,-5.08
3.907652,-5.08
3.907848,-5.08
3.908436,-5.08
3.9086319999999994,-5.08
3.9085339999999995,-5.08
3.908828,-5.08
3.9091219999999995,-5.08
3.9090239999999996,-5.07
3.9093180000000003,-5.07
3.9097099999999996,-5.07
3.9100040000000003,-5.07
3.9106899999999998,-5.07
3.9110819999999995,-5.07
3.9114739999999997,-5.07
3.9116699999999995,-5.07
3.911866,-5.07
3.9127479999999997,-5.08
3.9135319999999996,-5.08
3.9134339999999996,-5.08
3.9135319999999996,-5.08
3.9141199999999996,-5.08
3.914218,-5.08
3.9151,-5.08
3.9152959999999997,-5.08
3.9152959999999997,-5.08
3.916178,-5.08
3.9159819999999996,-5.08
3.916276,-5.08
3.916178,-5.08
3.916668,-5.08
3.9165699999999997,-5.08
3.916962,-5.08
3.9171579999999997,-5.08
3.917256,-5.08
3.917354,-5.08
3.9177459999999997,-5.08
3.91755,-5.08
3.917648,-5.08
3.9177459999999997,-5.08
3.917942,-5.08
3.917942,-5.08
3.9183339999999998,-5.08
3.9183339999999998,-5.08
3.9183339999999998,-5.08
3.91853,-5.08
3.91853,-5.08
3.918922,-5.08
3.919314,-5.08
3.9190199999999997,-5.08
3.9196079999999998,-5.08
3.919902,-5.08
3.919902,-5.08
3.920098,-5.08
3.9202939999999997,-5.08
3.92098,-5.08
3.920588,-5.08
3.92147,-5.08
3.921862,-5.08
3.92147,-5.08
3.92196,-5.08
3.922254,-5.08
3.922646,-5.08
3.922744,-5.08
3.923136,-5.08
3.923626,-5.08
3.923626,-5.08
3.924508,-5.08
3.92441,-5.08
3.924802,-5.08
3.9249,-5.08
3.924998,-5.08
3.9252920000000002,-5.08
3.9256839999999995,-5.08
3.925978,-5.08
3.9261739999999996,-5.08
3.926076,-5.08
3.9263699999999995,-5.08
3.9263699999999995,-5.08
3.9270560000000003,-5.08
3.9265660000000002,-5.08
3.9264680000000003,-5.08
3.9268599999999996,-5.08
3.926664,-5.08
3.9268599999999996,-5.08
3.9268599999999996,-5.08
3.9274479999999996,-5.08
3.9271540000000003,-5.08
3.9276439999999995,-5.08
3.9275459999999995,-5.08
3.9279379999999997,-5.08
3.9282319999999995,-5.08
3.9280359999999996,-5.08
3.9280359999999996,-5.08
3.92833,-5.08
3.9282319999999995,-5.08
3.9282319999999995,-5.08
3.928428,-5.08
3.92833,-5.08
3.9286239999999997,-5.08
3.9286239999999997,-5.08
3.928918,-5.08
3.9288199999999995,-5.08
3.929016,-5.08
3.929604,-5.08
3.9297999999999997,-5.08
3.929604,-5.08
3.9304859999999997,-5.08
3.9300939999999995,-5.08
3.9304859999999997,-5.08
3.9303879999999998,-5.08
3.930976,-5.08
3.931368,-5.08
3.931466,-5.08
3.9324459999999997,-5.08
3.932152,-5.08
3.9323479999999997,-5.08
3.9324459999999997,-5.08
3.9323479999999997,-5.08
3.933524,-5.08
3.933426,-5.08
3.933818,-5.08
3.934406,-5.08
3.934504,-5.08
3.9342099999999998,-5.08
3.9348959999999997,-5.08
3.9349939999999997,-5.08
3.93519,-5.08
3.93519,-5.08
