voltage(V),current(A)
3.8404239999999996,-0.45
3.837876,-0.45
3.837386,-0.44
3.837778,-0.45
3.837778,-0.45
3.802498,-0.22
3.872764,-5.11
3.8765859999999996,-5.11
3.8766839999999996,-5.11
3.8776639999999998,-5.11
3.8779579999999996,-5.11
3.878252,-5.11
3.878742,-5.11
3.878742,-5.11
3.87933,-5.11
3.8796239999999997,-5.11
3.8797219999999997,-5.11
3.8803099999999997,-5.11
3.880604,-5.11
3.8808,-5.11
3.881878,-5.11
3.883642,-5.11
3.8834459999999997,-5.11
3.885112,-5.12
3.885406,-5.12
3.885406,-5.12
3.885798,-5.12
3.885798,-5.12
3.886876,-5.12
3.886484,-5.12
3.886974,-5.12
3.88668,-5.12
3.88717,-5.12
3.88766,-5.12
3.887758,-5.12
3.888052,-5.12
3.888052,-5.12
3.888248,-5.12
3.888542,-5.12
3.888248,-5.12
3.888738,-5.12
3.88913,-5.12
3.889424,-5.12
3.889424,-5.12
3.88962,-5.12
3.889914,-5.11
3.890208,-5.12
3.89011,-5.11
3.890502,-5.11
3.89109,-5.11
3.892364,-5.11
3.8925599999999996,-5.11
3.89354,-5.11
3.8943239999999997,-5.12
3.8949119999999997,-5.12
3.8955979999999997,-5.12
3.895304,-5.12
3.895892,-5.12
3.89599,-5.12
3.8961859999999997,-5.12
3.89648,-5.12
3.8960879999999998,-5.12
3.8969699999999996,-5.12
3.8963819999999996,-5.12
3.897264,-5.12
3.896578,-5.12
3.8973619999999998,-5.12
3.897656,-5.12
3.897852,-5.12
3.897852,-5.12
3.89795,-5.12
3.8982439999999996,-5.12
3.898342,-5.12
3.8982439999999996,-5.12
3.8986359999999998,-5.12
3.89893,-5.12
3.8986359999999998,-5.12
3.899028,-5.12
3.8994199999999997,-5.12
3.8994199999999997,-5.12
3.899028,-5.12
3.899812,-5.12
3.899616,-5.11
3.9004,-5.11
3.900498,-5.11
3.90089,-5.11
3.901576,-5.11
3.902066,-5.11
3.9018699999999997,-5.11
3.902164,-5.12
3.90236,-5.11
3.902654,-5.11
3.903536,-5.12
3.903634,-5.12
3.90383,-5.12
3.904222,-5.12
3.904026,-5.12
3.904712,-5.12
3.904908,-5.12
3.905398,-5.12
3.905496,-5.12
3.905986,-5.12
3.905692,-5.12
3.906182,-5.12
3.906182,-5.12
3.90628,-5.12
3.90628,-5.12
3.906574,-5.12
3.906672,-5.12
3.906966,-5.12
3.906966,-5.12
3.90726,-5.12
3.907162,-5.12
3.9074560000000003,-5.12
3.907162,-5.12
3.907358,-5.12
3.907848,-5.12
3.907652,-5.12
3.907848,-5.12
3.90775,-5.12
3.9080439999999994,-5.12
3.9080439999999994,-5.12
3.9079459999999995,-5.12
3.90824,-5.12
3.90824,-5.12
3.90824,-5.12
3.908338,-5.12
3.908436,-5.12
3.9085339999999995,-5.12
3.908926,-5.12
3.908926,-5.12
3.9087300000000003,-5.12
3.908828,-5.12
3.9091219999999995,-5.12
3.908926,-5.12
3.9090239999999996,-5.12
3.9093180000000003,-5.12
3.9094160000000002,-5.12
3.9096119999999996,-5.12
3.9096119999999996,-5.12
3.9096119999999996,-5.12
3.9097099999999996,-5.12
3.9101999999999997,-5.12
3.9101999999999997,-5.12
3.9101999999999997,-5.12
3.9101019999999997,-5.12
3.9108859999999996,-5.12
3.91118,-5.12
3.911278,-5.12
3.911866,-5.12
3.9122579999999996,-5.12
3.9129439999999995,-5.12
3.91363,-5.12
3.91363,-5.12
3.91363,-5.12
3.914316,-5.12
3.9147079999999996,-5.12
3.9146099999999997,-5.12
3.915002,-5.12
3.914904,-5.12
3.915492,-5.12
3.915492,-5.12
3.915492,-5.12
3.9157859999999998,-5.12
3.91559,-5.12
3.916178,-5.12
3.9157859999999998,-5.12
3.916276,-5.12
3.91608,-5.12
3.916276,-5.12
3.91608,-5.12
3.9164719999999997,-5.12
3.9165699999999997,-5.12
3.916962,-5.12
3.916766,-5.12
3.916864,-5.12
3.916962,-5.12
3.9170599999999998,-5.12
3.9171579999999997,-5.12
3.917256,-5.12
3.917256,-5.12
3.917256,-5.12
