voltage(V),current(A)
3.84993,-0.47
3.8472839999999997,-0.46
3.8472839999999997,-0.46
3.8471859999999998,-0.46
3.8466959999999997,-0.46
3.881976,-5.08
3.884328,-5.10
3.885798,-5.10
3.8865819999999998,-5.10
3.88717,-5.10
3.88717,-5.10
3.887856,-5.10
3.888248,-5.10
3.888542,-5.10
3.889326,-5.10
3.889522,-5.10
3.8897180000000002,-5.10
3.89011,-5.10
3.890698,-5.10
3.8914819999999994,-5.10
3.8918739999999996,-5.10
3.8931479999999996,-5.10
3.8934420000000003,-5.11
3.8939319999999995,-5.11
3.8945199999999995,-5.11
3.895304,-5.11
3.895892,-5.11
3.8961859999999997,-5.11
3.8962839999999996,-5.11
3.8969699999999996,-5.11
3.897068,-5.11
3.897656,-5.11
3.8974599999999997,-5.11
3.897754,-5.11
3.89795,-5.11
3.8980479999999997,-5.10
3.8980479999999997,-5.10
3.8982439999999996,-5.10
3.898538,-5.11
3.8993219999999997,-5.11
3.8994199999999997,-5.11
3.899616,-5.11
3.9000079999999997,-5.11
3.8994199999999997,-5.10
3.9000079999999997,-5.11
3.9006939999999997,-5.11
3.901086,-5.11
3.901478,-5.11
3.9018699999999997,-5.11
3.902262,-5.11
3.902654,-5.11
3.90285,-5.11
3.903438,-5.11
3.903928,-5.11
3.904222,-5.11
3.904516,-5.11
3.904712,-5.11
3.905594,-5.11
3.905888,-5.11
3.90579,-5.11
3.906378,-5.11
3.9068680000000002,-5.11
3.906966,-5.11
3.906966,-5.11
3.906966,-5.11
3.9068680000000002,-5.11
3.9074560000000003,-5.11
3.90726,-5.11
3.907652,-5.11
3.9079459999999995,-5.11
3.907652,-5.11
3.9081420000000002,-5.11
3.90824,-5.11
3.9085339999999995,-5.11
3.908436,-5.11
3.908338,-5.10
3.9085339999999995,-5.11
3.908828,-5.11
3.9094160000000002,-5.11
3.9091219999999995,-5.11
3.909514,-5.11
3.9099060000000003,-5.11
3.9098079999999995,-5.11
3.9102979999999996,-5.11
3.9104939999999995,-5.11
3.9105920000000003,-5.11
3.911866,-5.11
3.9113759999999997,-5.11
3.911866,-5.11
3.912356,-5.11
3.9128459999999996,-5.11
3.9128459999999996,-5.11
3.9134339999999996,-5.11
3.91363,-5.11
3.913826,-5.11
3.9140219999999997,-5.11
3.9147079999999996,-5.11
3.914806,-5.11
3.9151979999999997,-5.11
3.9153939999999996,-5.11
3.9158839999999997,-5.11
3.915492,-5.11
3.9159819999999996,-5.11
3.91608,-5.11
3.916276,-5.11
3.916276,-5.11
3.916374,-5.11
3.916668,-5.11
3.9165699999999997,-5.11
3.916962,-5.11
3.916766,-5.11
3.917256,-5.11
3.917354,-5.11
3.917256,-5.11
3.91755,-5.11
3.917648,-5.11
3.91755,-5.11
3.9178439999999997,-5.11
3.917942,-5.11
3.918236,-5.11
3.918138,-5.11
3.918138,-5.11
3.918236,-5.11
