voltage(V),current(A)
3.853556,-0.47
3.8497339999999998,-0.47
3.8498319999999997,-0.47
3.84944,-0.47
3.84895,-0.47
3.815924,-0.23
3.887072,-5.09
3.887954,-5.09
3.888346,-5.09
3.888836,-5.09
3.889032,-5.09
3.8903060000000003,-5.09
3.890208,-5.09
3.8907959999999995,-5.09
3.891188,-5.09
3.8921680000000003,-5.09
3.894128,-5.10
3.894716,-5.10
3.895304,-5.10
3.8956959999999996,-5.10
3.8961859999999997,-5.10
3.8968719999999997,-5.10
3.8969699999999996,-5.10
3.897166,-5.10
3.8974599999999997,-5.10
3.8975579999999996,-5.10
3.897754,-5.10
3.897852,-5.10
3.89844,-5.10
3.8986359999999998,-5.10
3.8988319999999996,-5.10
3.89844,-5.10
3.899126,-5.10
3.899126,-5.10
3.899812,-5.10
3.8994199999999997,-5.09
3.900302,-5.10
3.900792,-5.09
3.9012819999999997,-5.10
3.901576,-5.10
3.902164,-5.09
3.90236,-5.10
3.90334,-5.10
3.903438,-5.10
3.90383,-5.10
3.90383,-5.10
3.905006,-5.10
3.905202,-5.10
3.905398,-5.10
3.905986,-5.10
3.906378,-5.10
3.906476,-5.10
3.90677,-5.10
3.906966,-5.10
3.906966,-5.10
3.9068680000000002,-5.10
3.907162,-5.10
3.90726,-5.10
3.907652,-5.10
3.9081420000000002,-5.10
3.9081420000000002,-5.10
3.908436,-5.10
3.90824,-5.10
3.90824,-5.10
3.9086319999999994,-5.10
3.9085339999999995,-5.10
3.908926,-5.10
3.9092199999999995,-5.10
3.9096119999999996,-5.10
3.9096119999999996,-5.10
3.9097099999999996,-5.10
3.9101019999999997,-5.10
3.9102979999999996,-5.10
3.9104939999999995,-5.10
3.91118,-5.10
3.9120619999999997,-5.10
3.911768,-5.10
3.912552,-5.10
3.9126499999999997,-5.10
3.9129439999999995,-5.10
3.9134339999999996,-5.10
3.914316,-5.10
3.914414,-5.10
3.914806,-5.10
3.9146099999999997,-5.10
3.914806,-5.10
3.9151,-5.10
3.9159819999999996,-5.10
3.9158839999999997,-5.10
3.9157859999999998,-5.10
3.916374,-5.10
3.916374,-5.10
3.9165699999999997,-5.10
3.916668,-5.10
3.9165699999999997,-5.10
3.9170599999999998,-5.10
3.91755,-5.10
3.917354,-5.10
3.917354,-5.10
3.917354,-5.10
3.917256,-5.10
3.9177459999999997,-5.10
3.917648,-5.10
3.917648,-5.10
3.917648,-5.10
3.917648,-5.10
3.918138,-5.10
3.918236,-5.10
3.9178439999999997,-5.10
3.9183339999999998,-5.10
3.9183339999999998,-5.10
3.918726,-5.10
3.918726,-5.10
3.918726,-5.10
3.918824,-5.10
3.918628,-5.10
3.9190199999999997,-5.10
3.919804,-5.10
