voltage(V),current(A)
3.852674,-0.47
3.8478719999999997,-0.46
3.8479699999999997,-0.46
3.848264,-0.46
3.847676,-0.46
3.89109,-5.08
3.8939319999999995,-5.10
3.8956959999999996,-5.10
3.8963819999999996,-5.10
3.8967739999999997,-5.10
3.897264,-5.10
3.89795,-5.10
3.8986359999999998,-5.10
3.898538,-5.10
3.89893,-5.10
3.899224,-5.10
3.9005959999999997,-5.10
3.9006939999999997,-5.10
3.901674,-5.10
3.901674,-5.10
3.902164,-5.10
3.903046,-5.10
3.903046,-5.10
3.904222,-5.10
3.904614,-5.10
3.9053,-5.11
3.906084,-5.10
3.906084,-5.10
3.906084,-5.10
3.906966,-5.10
3.907162,-5.10
3.90726,-5.10
3.907162,-5.10
3.907554,-5.10
3.907848,-5.10
3.9120619999999997,-5.09
3.9133359999999997,-5.10
3.91314,-5.10
3.9139239999999997,-5.10
3.91755,-5.09
3.91559,-5.10
3.916276,-5.10
3.9158839999999997,-5.10
3.9152959999999997,-5.10
3.9132379999999998,-5.10
3.9122579999999996,-5.10
3.911866,-5.10
3.9129439999999995,-5.10
3.9119639999999998,-5.10
3.9151,-5.10
3.9135319999999996,-5.11
3.9129439999999995,-5.11
3.913826,-5.11
3.9139239999999997,-5.11
3.914218,-5.11
3.914904,-5.11
3.9151,-5.11
3.9158839999999997,-5.11
3.916178,-5.11
3.9158839999999997,-5.10
3.91608,-5.11
3.916962,-5.10
3.9170599999999998,-5.11
3.9164719999999997,-5.11
3.917256,-5.11
3.916962,-5.11
3.91804,-5.10
3.9177459999999997,-5.11
3.917452,-5.10
3.917648,-5.10
3.917354,-5.10
3.9178439999999997,-5.11
3.91755,-5.11
3.9178439999999997,-5.11
3.9178439999999997,-5.10
3.918236,-5.11
3.91853,-5.11
3.9184319999999997,-5.11
3.91853,-5.11
3.918824,-5.11
3.9184319999999997,-5.10
3.919216,-5.11
3.918628,-5.11
3.91951,-5.11
3.9196079999999998,-5.11
3.9196079999999998,-5.11
3.9196079999999998,-5.11
3.920392,-5.11
3.9202939999999997,-5.11
3.920686,-5.11
3.9208819999999998,-5.11
3.92147,-5.11
3.921568,-5.11
3.922156,-5.11
3.921764,-5.11
3.92245,-5.11
3.92196,-5.11
3.922744,-5.11
3.923038,-5.11
3.923528,-5.11
3.924214,-5.11
3.92441,-5.11
3.924214,-5.11
3.9246060000000003,-5.11
3.924802,-5.11
3.9252920000000002,-5.11
3.925586,-5.11
3.9258800000000003,-5.11
3.9257819999999994,-5.11
3.926076,-5.11
3.925978,-5.11
3.9262719999999995,-5.11
3.925978,-5.11
3.9264680000000003,-5.11
3.9264680000000003,-5.11
3.9271540000000003,-5.11
3.9265660000000002,-5.11
3.9271540000000003,-5.11
3.9271540000000003,-5.11
3.9271540000000003,-5.11
3.9274479999999996,-5.11
3.9274479999999996,-5.11
3.9274479999999996,-5.11
3.9274479999999996,-5.11
3.9279379999999997,-5.11
3.9276439999999995,-5.11
3.9282319999999995,-5.11
3.9279379999999997,-5.11
3.92833,-5.11
3.92833,-5.11
3.928918,-5.11
3.9285259999999997,-5.11
3.92833,-5.11
3.9288199999999995,-5.11
3.928918,-5.11
3.929016,-5.11
3.929016,-5.11
3.9291139999999998,-5.11
3.9293099999999996,-5.11
3.9291139999999998,-5.11
3.9298979999999997,-5.11
3.9300939999999995,-5.11
3.9304859999999997,-5.11
3.930878,-5.11
3.9312699999999996,-5.11
3.9310739999999997,-5.11
3.9311719999999997,-5.11
3.931368,-5.11
3.931956,-5.11
3.9316619999999998,-5.11
3.9324459999999997,-5.11
3.932642,-5.11
3.9331319999999996,-5.11
3.9330339999999997,-5.11
3.9336219999999997,-5.11
3.933524,-5.11
3.9337199999999997,-5.11
3.934112,-5.11
3.9343079999999997,-5.11
3.9342099999999998,-5.11
3.934112,-5.11
3.934798,-5.11
3.9348959999999997,-5.11
