voltage(V),current(A)
3.8465,-0.46
3.843952,-0.46
3.843854,-0.46
3.8441479999999997,-0.46
3.8442459999999996,-0.46
3.8122,-0.24
3.879918,-5.10
3.8822699999999997,-5.11
3.884916,-5.11
3.8857,-5.11
3.886288,-5.11
3.886876,-5.11
3.886778,-5.11
3.887464,-5.11
3.88766,-5.12
3.887856,-5.12
3.888346,-5.12
3.888248,-5.12
3.888346,-5.12
3.88864,-5.11
3.888934,-5.12
3.889326,-5.11
3.8897180000000002,-5.12
3.889522,-5.12
3.889914,-5.12
3.89011,-5.12
3.890404,-5.12
3.8908939999999994,-5.11
3.8915800000000003,-5.12
3.8929519999999997,-5.12
3.89354,-5.12
3.8949119999999997,-5.12
3.8949119999999997,-5.12
3.89599,-5.12
3.8954999999999997,-5.12
3.8963819999999996,-5.12
3.8960879999999998,-5.12
3.895892,-5.12
3.8968719999999997,-5.12
3.8969699999999996,-5.12
3.897166,-5.12
3.8973619999999998,-5.12
3.897754,-5.12
3.897852,-5.12
3.8981459999999997,-5.12
3.8981459999999997,-5.12
3.898342,-5.12
3.89844,-5.12
3.8986359999999998,-5.12
3.8987339999999997,-5.12
3.89893,-5.12
3.8988319999999996,-5.12
3.8994199999999997,-5.12
3.899028,-5.12
3.8999099999999998,-5.12
3.899518,-5.12
3.900106,-5.12
3.9004,-5.12
3.9012819999999997,-5.12
3.901086,-5.12
3.902066,-5.12
3.902948,-5.12
3.903634,-5.12
3.903928,-5.12
3.905104,-5.12
3.905202,-5.12
3.905496,-5.12
3.9053,-5.12
3.905888,-5.12
3.90579,-5.12
3.906378,-5.12
3.906084,-5.12
3.90628,-5.12
3.90677,-5.12
3.90677,-5.12
3.906574,-5.12
3.907064,-5.12
3.907064,-5.12
3.907162,-5.12
3.90726,-5.12
3.90726,-5.12
3.907554,-5.12
3.9079459999999995,-5.12
3.907652,-5.12
3.9080439999999994,-5.12
3.9080439999999994,-5.12
3.908436,-5.12
3.908436,-5.12
3.9085339999999995,-5.12
3.9087300000000003,-5.12
3.9090239999999996,-5.12
3.9091219999999995,-5.12
3.909514,-5.12
3.9093180000000003,-5.12
3.9094160000000002,-5.12
3.9097099999999996,-5.12
3.909514,-5.12
3.909514,-5.12
3.9102979999999996,-5.12
3.9096119999999996,-5.12
3.9105920000000003,-5.12
3.9101019999999997,-5.12
3.9116699999999995,-5.12
3.911866,-5.12
3.9107879999999997,-5.12
3.911768,-5.12
3.912356,-5.12
3.9139239999999997,-5.12
3.9139239999999997,-5.12
3.9134339999999996,-5.12
3.914218,-5.12
3.914218,-5.12
3.9147079999999996,-5.12
3.9151,-5.12
3.9151979999999997,-5.12
3.91559,-5.12
3.9157859999999998,-5.12
3.9157859999999998,-5.12
3.9157859999999998,-5.12
3.916178,-5.12
3.916276,-5.12
3.916374,-5.12
3.9165699999999997,-5.12
3.91608,-5.12
3.916766,-5.12
3.916668,-5.12
3.9170599999999998,-5.12
3.916962,-5.12
3.916962,-5.12
3.916962,-5.12
3.917256,-5.12
3.9171579999999997,-5.12
3.917452,-5.12
3.917256,-5.12
3.917648,-5.12
3.91755,-5.12
3.917648,-5.12
3.917648,-5.12
3.917648,-5.12
3.917942,-5.12
3.918236,-5.12
3.9178439999999997,-5.12
3.917942,-5.12
3.918236,-5.12
3.918236,-5.12
3.918236,-5.12
3.918236,-5.12
3.9183339999999998,-5.12
3.918628,-5.12
3.918824,-5.12
3.91853,-5.12
3.91853,-5.12
3.918726,-5.12
3.918824,-5.12
3.918922,-5.12
3.919118,-5.12
3.91951,-5.12
3.91951,-5.12
3.919216,-5.12
3.919412,-5.12
3.919804,-5.12
3.9196079999999998,-5.12
3.9196079999999998,-5.12
3.920686,-5.12
3.919902,-5.12
3.920098,-5.12
3.92147,-5.12
3.920392,-5.12
3.920784,-5.12
3.922058,-5.12
3.92196,-5.12
3.923038,-5.12
3.923234,-5.12
3.923234,-5.12
3.923038,-5.12
3.924116,-5.12
3.924312,-5.12
3.924802,-5.12
3.924312,-5.12
3.924704,-5.12
3.924998,-5.12
3.924998,-5.12
3.925488,-5.12
3.9250959999999995,-5.12
3.9251939999999994,-5.12
3.9256839999999995,-5.12
3.9258800000000003,-5.12
3.9261739999999996,-5.12
3.9256839999999995,-5.12
3.926076,-5.12
3.9257819999999994,-5.12
3.926076,-5.12
3.9261739999999996,-5.12
3.9265660000000002,-5.12
3.9261739999999996,-5.12
3.9264680000000003,-5.12
3.9267619999999996,-5.12
3.9269579999999995,-5.12
3.9265660000000002,-5.12
3.926664,-5.12
3.9269579999999995,-5.12
3.9270560000000003,-5.12
3.9269579999999995,-5.12
3.9271540000000003,-5.12
3.9270560000000003,-5.12
3.9272519999999997,-5.12
3.9272519999999997,-5.12
3.9273499999999997,-5.12
3.9273499999999997,-5.12
3.9275459999999995,-5.12
3.9275459999999995,-5.12
3.9275459999999995,-5.12
3.9273499999999997,-5.12
3.9280359999999996,-5.12
3.9277420000000003,-5.12
3.9278399999999998,-5.12
3.9277420000000003,-5.12
3.9281339999999996,-5.12
3.9282319999999995,-5.12
3.9285259999999997,-5.12
3.9280359999999996,-5.12
3.928428,-5.12
3.928428,-5.12
3.9286239999999997,-5.12
3.9281339999999996,-5.12
3.9288199999999995,-5.12
3.9287219999999996,-5.12
3.928918,-5.12
3.9291139999999998,-5.12
3.9291139999999998,-5.12
3.9286239999999997,-5.12
3.9291139999999998,-5.12
3.9293099999999996,-5.12
3.929016,-5.12
3.9293099999999996,-5.12
3.929506,-5.12
3.9294079999999996,-5.12
3.929506,-5.12
3.929506,-5.12
3.929702,-5.12
3.929604,-5.12
3.93029,-5.12
3.930192,-5.12
3.93029,-5.12
3.9303879999999998,-5.12
3.9305839999999996,-5.12
3.9311719999999997,-5.12
3.9317599999999997,-5.12
3.930976,-5.12
3.9325439999999996,-5.12
3.932838,-5.12
3.9329359999999998,-5.12
3.93274,-5.12
3.9331319999999996,-5.12
3.93323,-5.12
3.934014,-5.12
3.933818,-5.12
3.934112,-5.12
3.934406,-5.12
3.934014,-5.12
3.9343079999999997,-5.12
3.934798,-5.12
3.934504,-5.12
3.9347,-5.12
3.9348959999999997,-5.12
3.9347,-5.12
3.9349939999999997,-5.12
3.9354839999999998,-5.12
3.935288,-5.12
3.935288,-5.12
3.9349939999999997,-5.12
3.93568,-5.12
3.935778,-5.12
3.9361699999999997,-5.12
3.9005959999999997,-0.56
3.8981459999999997,-0.56
3.897264,-0.56
3.8968719999999997,-0.56
3.8962839999999996,-0.56
3.895892,-0.56
3.8954999999999997,-0.55
3.895206,-0.55
3.8949119999999997,-0.55
3.894618,-0.55
3.8945199999999995,-0.55
3.8944219999999996,-0.55
3.89403,-0.55
3.8943239999999997,-0.55
3.8938339999999996,-0.55
3.89403,-0.55
3.8934420000000003,-0.55
3.8931479999999996,-0.55
3.8929519999999997,-0.55
3.892364,-0.55
3.8926579999999995,-0.55
3.8918739999999996,-0.55
3.89109,-0.55
3.89109,-0.55
3.8909920000000002,-0.55
3.8903060000000003,-0.54
3.889914,-0.54
3.88913,-0.54
3.888934,-0.54
3.888248,-0.54
3.887758,-0.54
