voltage(V),current(A)
3.85532,-0.48
3.852772,-0.47
3.852968,-0.47
3.853066,-0.47
3.852674,-0.47
3.8217060000000003,-0.23
3.887366,-5.08
3.888052,-5.08
3.88864,-5.08
3.889032,-5.08
3.889424,-5.08
3.889914,-5.08
3.8908939999999994,-5.08
3.891188,-5.09
3.8922660000000002,-5.09
3.892364,-5.09
3.89403,-5.09
3.8950099999999996,-5.09
3.8955979999999997,-5.09
3.8957939999999995,-5.09
3.8963819999999996,-5.09
3.89648,-5.09
3.8967739999999997,-5.09
3.8974599999999997,-5.09
3.897166,-5.09
3.8975579999999996,-5.09
3.8980479999999997,-5.09
3.897852,-5.09
3.89844,-5.09
3.89844,-5.09
3.8982439999999996,-5.09
3.899126,-5.09
3.899126,-5.09
3.8994199999999997,-5.09
3.900106,-5.09
3.900204,-5.09
3.900498,-5.09
3.900988,-5.09
3.9011839999999998,-5.09
3.901478,-5.09
3.902262,-5.09
3.902654,-5.09
3.9031439999999997,-5.09
3.9031439999999997,-5.09
3.90334,-5.09
3.904026,-5.09
3.904614,-5.09
3.90481,-5.09
3.905398,-5.09
3.905692,-5.09
3.906084,-5.09
3.905986,-5.09
3.906378,-5.09
3.906672,-5.10
3.906574,-5.09
3.906966,-5.09
3.906966,-5.09
3.9068680000000002,-5.09
3.907162,-5.09
3.907554,-5.09
3.907554,-5.09
3.9079459999999995,-5.09
3.9080439999999994,-5.09
3.9081420000000002,-5.09
3.90775,-5.09
3.9080439999999994,-5.09
3.9086319999999994,-5.09
3.9080439999999994,-5.09
3.908926,-5.09
3.9091219999999995,-5.09
3.9090239999999996,-5.09
3.908828,-5.09
3.908926,-5.09
3.9101019999999997,-5.09
3.9099060000000003,-5.09
3.9104939999999995,-5.09
3.9108859999999996,-5.09
3.9106899999999998,-5.09
3.9113759999999997,-5.09
3.9113759999999997,-5.09
3.9122579999999996,-5.09
3.9127479999999997,-5.09
3.9122579999999996,-5.09
3.9121599999999996,-5.09
3.912454,-5.09
3.91314,-5.09
3.91363,-5.10
3.913826,-5.10
3.914218,-5.10
3.914904,-5.10
3.914904,-5.10
3.9153939999999996,-5.10
3.9153939999999996,-5.10
