voltage(V),current(A)
3.852968,-0.47
3.84944,-0.47
3.849636,-0.47
3.8498319999999997,-0.47
3.849048,-0.47
3.8161199999999997,-0.23
3.884622,-5.10
3.88619,-5.10
3.88668,-5.10
3.887268,-5.10
3.887464,-5.10
3.887758,-5.10
3.888248,-5.10
3.888542,-5.10
3.88864,-5.10
3.889326,-5.10
3.89011,-5.10
3.890404,-5.10
3.890502,-5.10
3.8908939999999994,-5.10
3.8920699999999995,-5.10
3.8926579999999995,-5.10
3.8929519999999997,-5.10
3.8938339999999996,-5.10
3.89354,-5.10
3.895206,-5.10
3.895206,-5.10
3.8955979999999997,-5.10
3.8961859999999997,-5.10
3.8963819999999996,-5.10
3.896578,-5.10
3.8968719999999997,-5.10
3.8975579999999996,-5.10
3.8973619999999998,-5.10
3.897166,-5.10
3.897656,-5.10
3.897656,-5.10
3.898342,-5.10
3.898342,-5.10
3.8982439999999996,-5.10
3.899126,-5.10
3.898538,-5.10
3.899812,-5.10
3.899028,-5.10
3.899126,-5.10
3.900106,-5.10
3.900302,-5.10
3.900792,-5.10
3.90089,-5.10
3.901576,-5.10
3.901478,-5.10
3.902164,-5.10
3.9024579999999998,-5.10
3.903242,-5.10
3.903046,-5.10
3.903928,-5.10
3.903928,-5.10
3.904516,-5.10
3.9053,-5.10
3.905692,-5.10
3.905692,-5.10
3.905888,-5.10
3.90677,-5.10
3.905986,-5.10
3.906672,-5.10
3.906574,-5.10
3.907358,-5.10
3.907162,-5.10
3.906966,-5.10
3.90726,-5.10
3.907358,-5.10
3.907554,-5.10
3.907652,-5.10
3.907652,-5.10
3.907848,-5.10
3.9080439999999994,-5.10
3.908338,-5.10
3.907848,-5.10
3.9086319999999994,-5.10
3.90824,-5.10
3.908828,-5.10
3.9085339999999995,-5.10
3.9085339999999995,-5.10
3.9091219999999995,-5.10
3.9090239999999996,-5.10
3.9093180000000003,-5.10
3.9099060000000003,-5.10
3.9099060000000003,-5.10
3.9100040000000003,-5.10
3.9103959999999995,-5.10
3.911278,-5.10
3.9108859999999996,-5.10
3.9114739999999997,-5.10
3.9115719999999996,-5.11
3.9119639999999998,-5.10
3.9129439999999995,-5.11
3.912552,-5.10
3.912454,-5.10
3.91314,-5.11
3.91314,-5.11
3.9133359999999997,-5.11
3.914218,-5.11
3.914414,-5.11
3.914218,-5.11
3.9152959999999997,-5.11
3.9151979999999997,-5.11
3.915492,-5.11
3.9152959999999997,-5.11
3.915492,-5.11
3.9158839999999997,-5.11
3.9159819999999996,-5.11
3.916276,-5.11
3.9159819999999996,-5.11
3.9164719999999997,-5.11
3.916766,-5.11
3.9165699999999997,-5.11
3.916766,-5.10
3.916962,-5.11
3.9171579999999997,-5.11
3.9170599999999998,-5.11
3.9171579999999997,-5.11
3.916864,-5.11
3.9171579999999997,-5.11
3.9170599999999998,-5.11
3.9177459999999997,-5.11
3.917648,-5.10
3.917648,-5.11
3.9177459999999997,-5.10
3.91804,-5.11
3.917942,-5.10
3.9177459999999997,-5.10
3.9177459999999997,-5.10
3.918138,-5.10
3.91804,-5.10
3.918236,-5.10
3.9184319999999997,-5.10
3.918628,-5.11
3.918236,-5.10
3.9183339999999998,-5.10
3.91853,-5.10
3.918824,-5.10
3.918726,-5.10
3.9190199999999997,-5.10
3.919412,-5.10
3.919118,-5.10
3.919412,-5.10
3.9196079999999998,-5.10
3.9202939999999997,-5.11
3.919804,-5.10
3.9196079999999998,-5.10
3.920196,-5.10
3.920392,-5.10
3.920784,-5.11
3.921176,-5.11
3.921078,-5.11
3.921666,-5.11
3.921274,-5.10
3.921764,-5.11
3.922156,-5.11
3.92294,-5.11
3.922548,-5.11
3.923136,-5.11
3.923136,-5.11
3.923038,-5.11
3.923724,-5.11
3.923724,-5.11
3.924508,-5.11
3.923626,-5.11
3.9249,-5.11
3.924704,-5.11
3.9249,-5.11
3.9250959999999995,-5.11
3.92539,-5.11
3.9256839999999995,-5.11
3.92539,-5.11
3.925978,-5.11
3.9257819999999994,-5.11
3.9256839999999995,-5.11
3.9263699999999995,-5.11
3.9258800000000003,-5.10
3.9256839999999995,-5.11
3.9262719999999995,-5.11
3.9261739999999996,-5.11
3.9264680000000003,-5.11
3.9262719999999995,-5.11
3.926664,-5.11
3.9268599999999996,-5.11
3.9269579999999995,-5.11
3.9269579999999995,-5.11
3.9269579999999995,-5.11
3.9269579999999995,-5.10
3.9273499999999997,-5.11
3.9267619999999996,-5.11
3.9273499999999997,-5.11
3.9272519999999997,-5.11
3.9274479999999996,-5.11
3.9275459999999995,-5.11
3.9274479999999996,-5.10
3.9276439999999995,-5.11
3.9276439999999995,-5.10
3.9282319999999995,-5.10
3.9291139999999998,-5.10
3.9288199999999995,-5.10
3.9286239999999997,-5.10
3.9287219999999996,-5.10
3.928428,-5.10
3.9286239999999997,-5.10
3.9286239999999997,-5.10
3.928428,-5.10
3.9286239999999997,-5.10
3.9280359999999996,-5.10
3.928428,-5.10
3.928918,-5.10
3.929016,-5.10
3.928918,-5.10
3.929016,-5.11
3.9291139999999998,-5.10
3.929604,-5.11
3.9293099999999996,-5.11
3.9293099999999996,-5.10
3.9298979999999997,-5.11
3.929604,-5.11
3.9303879999999998,-5.11
3.9304859999999997,-5.11
3.9306819999999996,-5.11
3.9304859999999997,-5.11
3.9304859999999997,-5.11
3.93078,-5.11
3.930878,-5.11
3.931368,-5.11
3.9311719999999997,-5.11
3.932054,-5.11
3.930878,-5.11
3.932152,-5.11
3.9318579999999996,-5.11
3.9316619999999998,-5.11
3.9323479999999997,-5.11
3.93274,-5.11
3.932152,-5.11
3.932152,-5.11
3.932642,-5.11
3.9323479999999997,-5.11
3.933426,-5.11
3.93274,-5.11
3.933818,-5.11
3.933818,-5.11
3.933524,-5.11
3.9337199999999997,-5.11
3.933328,-5.11
3.933916,-5.11
3.9343079999999997,-5.11
3.934602,-5.11
3.9347,-5.11
3.9347,-5.11
3.934798,-5.11
3.934602,-5.11
3.934602,-5.11
3.9348959999999997,-5.11
3.9348959999999997,-5.11
3.935386,-5.11
3.9348959999999997,-5.11
3.9348959999999997,-5.11
3.9354839999999998,-5.11
3.935876,-5.11
3.935876,-5.11
3.935876,-5.11
