voltage(V),current(A)
3.87884,-0.52
3.8757040000000003,-0.52
3.8758019999999997,-0.52
3.8753119999999996,-0.52
3.8753119999999996,-0.52
3.8415999999999997,-0.22
3.9159819999999996,-5.09
3.9170599999999998,-5.09
3.917354,-5.09
3.9177459999999997,-5.09
3.918138,-5.09
3.9183339999999998,-5.09
3.9183339999999998,-5.09
3.919314,-5.09
3.919804,-5.09
3.92049,-5.09
3.921078,-5.09
3.921568,-5.09
3.922352,-5.09
3.923234,-5.09
3.924116,-5.09
3.9246060000000003,-5.10
3.9256839999999995,-5.10
3.9256839999999995,-5.10
3.9257819999999994,-5.10
3.9261739999999996,-5.10
3.926664,-5.10
3.9268599999999996,-5.10
3.9269579999999995,-5.10
3.9276439999999995,-5.10
3.9272519999999997,-5.09
3.9275459999999995,-5.09
3.9275459999999995,-5.09
3.9277420000000003,-5.09
3.9280359999999996,-5.09
3.929016,-5.09
3.928918,-5.09
3.9287219999999996,-5.09
3.9291139999999998,-5.09
3.9297999999999997,-5.09
3.9303879999999998,-5.09
3.930192,-5.09
3.9303879999999998,-5.09
3.930976,-5.09
3.931564,-5.09
3.9317599999999997,-5.09
3.931956,-5.09
3.932838,-5.10
3.93323,-5.10
3.933524,-5.10
3.934014,-5.10
3.934602,-5.10
3.9347,-5.10
3.93519,-5.10
3.93519,-5.10
3.935778,-5.10
3.93568,-5.10
3.935778,-5.10
3.9361699999999997,-5.10
3.9361699999999997,-5.10
3.936366,-5.10
3.936562,-5.10
3.936464,-5.10
3.936856,-5.10
3.93666,-5.10
3.936856,-5.10
3.937052,-5.10
3.937346,-5.10
3.93715,-5.10
3.937542,-5.10
3.937836,-5.10
3.93764,-5.10
3.93764,-5.10
3.938326,-5.10
3.937934,-5.10
3.938424,-5.10
3.93911,-5.10
3.93862,-5.10
3.938914,-5.10
3.93911,-5.10
3.9396,-5.10
3.939894,-5.10
3.939992,-5.10
3.939796,-5.10
3.939992,-5.10
3.940678,-5.10
3.940972,-5.10
3.94107,-5.10
3.941462,-5.10
3.942148,-5.10
3.942638,-5.10
3.9429319999999994,-5.10
3.94254,-5.10
3.9446959999999995,-5.10
3.942148,-5.10
3.9435199999999995,-5.10
3.943128,-5.10
3.9433239999999996,-5.10
3.943716,-5.10
3.943814,-5.10
3.943814,-5.10
3.9442060000000003,-5.10
3.9433239999999996,-5.10
3.9441079999999995,-5.10
3.9443040000000003,-5.10
3.9446959999999995,-5.10
3.94548,-5.10
3.9451859999999996,-5.10
3.945578,-5.10
3.94548,-5.10
3.945578,-5.10
3.946166,-5.10
3.9462639999999998,-5.10
3.9458719999999996,-5.10
3.9459699999999995,-5.10
3.9462639999999998,-5.10
3.946068,-5.10
3.9465579999999996,-5.10
3.9464599999999996,-5.10
3.9465579999999996,-5.10
3.9470479999999997,-5.10
3.9465579999999996,-5.10
3.946852,-5.10
3.946754,-5.10
3.9469499999999997,-5.10
3.9469499999999997,-5.10
3.9472439999999995,-5.10
3.9475379999999998,-5.10
3.947342,-5.10
3.9475379999999998,-5.10
3.9476359999999997,-5.10
3.9475379999999998,-5.10
3.9478319999999996,-5.10
